url,description,price,square_feet,bedrooms,neighborhood
https://sfbay.craigslist.org/sfc/apa/d/daly-city-must-see-outstanding-master/7085250579.html,***MUST SEE*** OUTSTANDING MASTER SUITES & SUN ROOM IN BEST WESTLAKE,1600.0,,1.0,ingleside / sfsu / ccsf
https://sfbay.craigslist.org/eby/apa/d/el-sobrante-unique-2-unit-house-in-el/7083128102.html,Unique 2 unit house in El Sobrante,3700.0,,3.0,"hercules, pinole, san pablo, el sob"
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-incredible-price-on/7067882450.html,Incredible Price on Luxury 1BR Furnished with Parking & Balcony!,4830.0,737.0,1.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-charming-2br-1ba-with/7072099933.html,Charming 2BR 1BA with Washer/Dryer in Unit,3500.0,750.0,2.0,lower pac hts
https://sfbay.craigslist.org/sby/apa/d/milpitas-spacious-one-bedroom-apartment/7085250307.html,Spacious One Bedroom Apartment Home Waiting For You To Make It Home!,2487.0,731.0,1.0,milpitas
https://sfbay.craigslist.org/nby/apa/d/beautiful-3-bed-2-bath-huge-deck-and/7085247061.html,Beautiful 3 Bed 2 Bath - huge deck and amazing lake views in Lakeport,1450.0,1600.0,3.0,mendocino county
https://sfbay.craigslist.org/nby/apa/d/larkspur-large-1-bedroom-in-downtown/7083782868.html,Large 1 bedroom in downtown Larkspur,1925.0,,1.0,larkspur
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-coming-soon-elegant-saint/7085250123.html,Coming Soon - Elegant Saint Francis Wood Home ~ J.Wavro,14995.0,4100.0,4.0,west portal / forest hill
https://sfbay.craigslist.org/eby/apa/d/union-city-private-patios-balconies-on/7085250024.html,"Private Patios & Balconies, On-Site Management, Outdoor Spa",1995.0,660.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/pen/apa/d/daly-city-3br-2ba-call-today-remarkable/7085250028.html,3BR/2BA **CALL TODAY**  REMARKABLE SPACIOUS HOME CONVENIENTLY LOCATED,3800.0,,2.0,daly city
https://sfbay.craigslist.org/eby/apa/d/oakland-water-view-full-furnished-condo/7083851974.html,Water view full furnished  condo,3995.0,1100.0,2.0,emeryville
https://sfbay.craigslist.org/nby/apa/d/bdrm-healdsburg-country-close-to-town/7085249718.html,$2800.00- 3 bdrm Healdsburg Country close to town,2800.0,1200.0,3.0,healdsburg / windsor
https://sfbay.craigslist.org/eby/apa/d/concord-private-backyard-garage-in-unit/7085249640.html,"PRIVATE BACKYARD, GARAGE, IN-UNIT LAUNDRY, quiet CUL-DE-SAC!",2150.0,,2.0,concord / pleasant hill / martinez
https://sfbay.craigslist.org/eby/apa/d/hayward-renovated-parking-free-cable/7083832146.html,Renovated + parking & free cable = BEST deal in HWD! FREE RENT!,2519.0,900.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/eby/apa/d/pleasanton-this-home-was-made-for-you/7085249262.html,"This Home Was Made For You! Modern, Ground Floor 1x1!",2165.0,672.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/eby/apa/d/berkeley-large-2-bedroom-apartment-in/7070271898.html,Large 2 Bedroom Apartment in Prime North Berkeley Location,2895.0,,2.0,berkeley
https://sfbay.craigslist.org/eby/apa/d/berkeley-classic-berkeley-cottage-for/7070269167.html,Classic Berkeley Cottage For Rent -,1695.0,,,berkeley
https://sfbay.craigslist.org/eby/apa/d/oakland-amazing-live-work-combo-sound/7077906176.html,Amazing Live/Work Combo Sound Studio/Apartment,2300.0,,1.0,oakland east
https://sfbay.craigslist.org/eby/apa/d/emeryville-newly-remodeled-flat-classic/7078784041.html,Newly remodeled flat - Classic Charm - 1 Bock to Trader Joe's - 2 Bloc,4500.0,,3.0,berkeley
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2-bed-1-bath-for-rent-in/7085249035.html,2 bed 1 bath For Rent in Crocker Amazon,2750.0,,2.0,excelsior / outer mission
https://sfbay.craigslist.org/eby/apa/d/el-sobrante-independent-1-bedrmlivingrm/7082927517.html,Independent 1 bedRm+LivingRm/Kitch+BathR.  Upper floor of private home,1300.0,325.0,1.0,"hercules, pinole, san pablo, el sob"
https://sfbay.craigslist.org/eby/apa/d/pleasanton-walking-distance-to-emerald/7085248827.html,Walking Distance to Emerald Glenn Park and Hacienda Crossings!,3609.0,1305.0,3.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/san-jose-800-month-room-in-house/7085248758.html,$800/month/room in a house,800.0,1200.0,1.0,san jose east
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lumina-2br-2ba-with-city/7083206782.html,LUMINA| 2BR/2BA With City and Water View | Avail 3/23,6888.0,1400.0,2.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-jose-newly-renovated-3-bedroom-2/7085209547.html,Newly renovated 3 bedroom 2 bathrooms master suite,980.0,,3.0,
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-must-see-3br-3bastunning/7085234718.html,** MUST SEE** 3BR/3BA..STUNNING HOME BUILT 2016..ULTRA SUNSET LOCATION,6300.0,1603.0,3.0,alamo square / nopa
https://sfbay.craigslist.org/sby/apa/d/san-jose-two-bedroom-apt-in-san-jose/7085248184.html,Two bedroom Apt in San Jose,2300.0,800.0,2.0,san jose south
https://sfbay.craigslist.org/eby/apa/d/san-ramon-spacious-2-year-old-toll/7085247970.html,Spacious 2 year old Toll Brothers home,5800.0,3263.0,4.0,danville / san ramon
https://sfbay.craigslist.org/nby/apa/d/lakeport-large-2-bedroom-apartment-in/7077497445.html,"Large 2 Bedroom Apartment in Lakeport with Amazing lake view,nice area",1050.0,800.0,2.0,lake county
https://sfbay.craigslist.org/nby/apa/d/lakeport-large-2-bedroom-apartment-in/7077497397.html,"Large 2 Bedroom Apartment in Lakeport with Amazing lake view,nice area",1050.0,800.0,2.0,mendocino county
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-1-ba-for-rent-in/7083788464.html,"$4250 / 1br, 1 ba - FOR RENT in LUMINA SF",4250.0,850.0,1.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-great-room-feel-2br-2ba-apt/7084046107.html,Great room feel :: 2BR 2BA apt :: Downtown San Jose :: Deluxe kitchen,3349.0,1226.0,2.0,san jose downtown
https://sfbay.craigslist.org/pen/apa/d/capitola-5-br-3-ba-executive-house-for/7078352802.html,5 br 3 ba Executive house for rent in Aptos Panoramic ocean views,7250.0,,5.0,
https://sfbay.craigslist.org/sby/apa/d/campbell-campbell-home-for-rent/7085247376.html,Campbell Home for Rent,4000.0,,3.0,campbell
https://sfbay.craigslist.org/pen/apa/d/san-mateo-spacious-one-two-bedroom/7085232221.html,Spacious One & Two Bedroom Apartments with Private Boat Docks,3520.0,850.0,1.0,foster city
https://sfbay.craigslist.org/nby/apa/d/beautiful-3-bed-2-bath-huge-deck-and/7085247191.html,Beautiful 3 Bed 2 Bath - huge deck and amazing lake views in Lakeport,1450.0,1600.0,3.0,lake county
https://sfbay.craigslist.org/sby/apa/d/san-jose-pool-spa-and-cabanas-just-feet/7081170842.html,"POOL, SPA, AND CABANAS JUST FEET AWAY FROM THIS AMAZING 1BD/1BA!",2434.0,732.0,1.0,san jose downtown
https://sfbay.craigslist.org/sby/apa/d/san-jose-2-months-free-looklease-free/7081093163.html,2 MONTHS FREE + $1500 LOOK&LEASE + FREE INTERNET ON ALL LOFTS @ SILVER,3330.0,916.0,2.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/berkeley-in-the-front-of-clark-kerr/7085246649.html,IN THE FRONT of  CLARK KERR CAMPUS.,2200.0,850.0,2.0,berkeley
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-mission-alt-remodeled/7084041060.html,"Mission alt- Remodeled, Great Value, Open Kit/LR, W/D, Patio, Prkg!",2250.0,515.0,1.0,mission district
https://sfbay.craigslist.org/eby/apa/d/hayward-extreme-special-199-deposit-in/7079604594.html,EXTREME SPECIAL! $199 DEPOSIT! In unit Washer/Dryer!,2049.0,650.0,1.0,hayward / castro valley
https://sfbay.craigslist.org/sby/apa/d/santa-clara-one-bedroom-available-june/7085237407.html,One Bedroom available June 1st. Lock in the low rate today!,3100.0,735.0,1.0,santa clara
https://sfbay.craigslist.org/sby/apa/d/cupertino-not-only-do-we-have-kitchen/7085246385.html,"Not Only Do We Have A Kitchen Island For You, We Have $1000 Off!",2972.0,795.0,1.0,cupertino
https://sfbay.craigslist.org/eby/apa/d/hayward-i-now-free-rent-for-february/7077770193.html,M/I NOW! FREE RENT FOR FEBRUARY! FREE WIFI! FREE CABLE! + PARKING!,2519.0,905.0,2.0,hayward / castro valley
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-these-1br-furnished-units/7067875314.html,These 1BR Furnished units are the epitome of comfortable living!,4557.0,750.0,1.0,mission district
https://sfbay.craigslist.org/pen/apa/d/south-san-francisco-clubview-offers-so/7085245825.html,"CLUBVIEW OFFERS SO MUCH! JUST STEPS TO SF, SHOPS & NEARBY BART",2563.0,700.0,1.0,south san francisco
https://sfbay.craigslist.org/scz/apa/d/santa-cruz-call-for-details-controlled/7085231471.html,"Call for Details, Controlled Access, Laundry in Unit, Pets OK",2540.0,412.0,1.0,santa cruz
https://sfbay.craigslist.org/sby/apa/d/san-jose-nicely-remodeled-single-home/7085245711.html,Nicely-remodeled Single Home for Rent with 2 bedrooms and 1 bathroom,2400.0,,2.0,san jose east
https://sfbay.craigslist.org/eby/apa/d/san-pablo-brand-new-resort-style-1/7085245600.html,Brand New Resort Style 1 Bedroom North of Emeryville,2125.0,738.0,1.0,emeryville
https://sfbay.craigslist.org/sby/apa/d/san-jose-rooms-for-renting-in-4-bdr-2/7085245368.html,Rooms for renting in 4 bdr/2 bath single family house ($830/m),830.0,1200.0,4.0,san jose east
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-great-2-bedroom-1-bath/7085245243.html,"Great 2 bedroom, 1 Bath + Bonus room! Near Dolores Park",3850.0,,2.0,alamo square / nopa
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-infinity-furnished-1br/7081921149.html,INFINITY| Furnished 1BR/1BA With Bridge View |,4688.0,806.0,1.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-two-bed-two-bath-available-now/7085244921.html,Two Bed/Two Bath Available Now!,2650.0,1050.0,2.0,san jose south
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-must-see-3br-3bastunning/7085237118.html,** MUST SEE** 3BR/3BA..STUNNING HOME BUILT 2016..ULTRA SUNSET LOCATIO,6300.0,1603.0,3.0,sunset / parkside
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lumina-furnished-1br-1ba/7081918051.html,LUMINA  Furnished 1BR/1BA With City View | Available NOW,4988.0,851.0,1.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-this-2x2-apt-has-fully/7085244868.html,This 2x2 Apt. Has a Fully Equipped Kitchen w/ Quartz Countertops!,2659.0,1025.0,2.0,san jose downtown
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-bedroom-apartment/7082131038.html,One Bedroom Apartment-Garden Setting-,3500.0,,1.0,noe valley
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-1-bedroom-in/7069112813.html,Spacious 1 Bedroom in Potrero Hill.,4695.0,,1.0,potrero hill
https://sfbay.craigslist.org/pen/apa/d/mountain-view-1-month-free-on-lovely/7085244403.html,1 Month Free on lovely one bd/one bth homes steps from Downtown MV!,3642.0,700.0,1.0,mountain view
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-only-one-on-the-market-it/7085244087.html,Only One On The Market It Will Not Last Long!,2922.0,940.0,2.0,sunnyvale
https://sfbay.craigslist.org/eby/apa/d/fairfield-make-splash-into-one-of-our/7085243939.html,MAKE A SPLASH INTO ONE OF OUR THREE SPARKLING SWIMMING POOLS!,1790.0,708.0,,fairfield / vacaville
https://sfbay.craigslist.org/nby/apa/d/san-anselmo-large-2bdrm-2-bath-with-big/7085243923.html,"large 2bdrm, 2 bath with a big yard",2295.0,1200.0,2.0,san rafael
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-remodeled-two-level-3br/7083198244.html,Remodeled Two-level 3BR/2.5BA Townhome at One Rincon Tower,6388.0,1551.0,3.0,soma / south beach
https://sfbay.craigslist.org/pen/apa/d/san-mateo-location-location-location-in/7085243386.html,"Location, Location, Location! in the heart of Foster City by Bay Trail",2895.0,712.0,1.0,foster city
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-remarkable-ground-floor-home/7085243291.html,Remarkable Ground Floor Home w/ Hard Surface Floors & Large Patio!,3052.0,869.0,2.0,sunnyvale
https://sfbay.craigslist.org/sby/apa/d/san-jose-amenities-controlled-access/7085234373.html,amenities: controlled-access underground parking with stairway and ele,1800.0,,1.0,san jose downtown
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-must-see-3br-3bastunning/7085235742.html,** MUST SEE** 3BR/3BA..STUNNING HOME BUILT 2016..ULTRA SUNSET LOCATION,6300.0,1603.0,3.0,ingleside / sfsu / ccsf
https://sfbay.craigslist.org/sby/apa/d/san-jose-available-immediately-1b-1b-in/7085242256.html,Available Immediately 1B/1B In a 2B/2B Upscale Apartment,1350.0,1150.0,1.0,san jose west
https://sfbay.craigslist.org/sby/apa/d/santa-clara-beautiful-2x2-apt-available/7085242742.html,Beautiful 2x2 Apt available now top floor Spacious with attach garage!,3655.0,1183.0,2.0,santa clara
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-bright-marina/7077428216.html,Large Bright Marina Chateau Studio! - 580 ft² OPEN HOUSE TODAY,2850.0,580.0,1.0,marina / cow hollow
https://sfbay.craigslist.org/sby/apa/d/milpitas-move-in-ready-ground-floor/7085242682.html,"Move in Ready, Ground Floor, Natural Light",2585.0,785.0,1.0,milpitas
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-2-bedroom-flat/7072428471.html,HUGE 2 BEDROOM  FLAT ! BALBOA BART ! SF STATE! CROCKER AMAZON HILLS !!,2450.0,1250.0,2.0,excelsior / outer mission
https://sfbay.craigslist.org/sby/apa/d/santa-clara-this-2x2-luxury-apt-comes/7085242335.html,This 2x2 Luxury Apt. Comes with Access to a High-Tech Game Room!,3678.0,1120.0,2.0,santa clara
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-lumina-2br-2ba-with/7083200199.html,LUMINA | 2BR/2BA With Luxury Upgrades and Large Private Patio,5699.0,1181.0,2.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-today-sf-house-15/7085221606.html,Open today 3/1/20. SF house 15 min to Peninsula or Dwntn SF. Views.,3875.0,1400.0,3.0,bayview
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-must-see-3br-3bastunning/7085236155.html,** MUST SEE** 3BR/3BA..STUNNING HOME BUILT 2016..ULTRA SUNSET LOCATION,6300.0,1603.0,3.0,inner sunset / ucsf
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-remarkably-spacious-home/7085242039.html,Remarkably Spacious Home w/ Great Natural Sun Light! Visit Today!,2487.0,676.0,1.0,sunnyvale
https://sfbay.craigslist.org/eby/apa/d/union-city-1-month-free-on-site/7073372004.html,"1 Month FREE, On-Site Management, Dishwasher, Package Locker System",2025.0,660.0,1.0,fremont / union city / newark
https://sfbay.craigslist.org/sby/apa/d/san-jose-your-own-quiet-private-studio/7085241874.html,Your own quiet private Studio at affordable price vs sharing,1475.0,,1.0,san jose downtown
https://sfbay.craigslist.org/eby/apa/d/san-ramon-fantastic-deal-price-reduced2/7085241612.html,Fantastic Deal ~Price Reduced~2 Weeks Free Rent~For Immediate Move In!,2150.0,625.0,1.0,danville / san ramon
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-bridgeview-tranquil-2br/7083203142.html,BRIDGEVIEW | Tranquil 2BR/2BA With Balcony | Best Value @ South Beach,4448.0,1075.0,2.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-walk-ins-welcome-tours-going/7085241395.html,Walk Ins Welcome!! Tours Going On This Sunday Morning!!!,2474.0,550.0,1.0,san jose downtown
https://sfbay.craigslist.org/sby/apa/d/san-jose-99-deposit-99-deposit/7085234118.html,"$99 Deposit! $99 Deposit! Beautiful and upstairs spacious 2bd, 2bth!",2550.0,952.0,2.0,san jose south
https://sfbay.craigslist.org/sby/apa/d/san-jose-available-immediately-1b-1b-in/7080907721.html,Available Immediately 1B/1B In a 2B/2B Upscale Apartment,1350.0,1150.0,1.0,san jose west
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-must-see-3br-3bastunning/7085235334.html,** MUST SEE** 3BR/3BA..STUNNING HOME BUILT 2016..ULTRA SUNSET LOCATION,6300.0,1603.0,3.0,usf / panhandle
https://sfbay.craigslist.org/sfc/apa/d/two-bedroom-available/7085241154.html,Two Bedroom Available!,3400.0,700.0,2.0,nob hill
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-renovated-1b-1b-garden/7072028431.html,Renovated 1B/1B Garden Unit - Large Bedroom,2300.0,,1.0,marina / cow hollow
https://sfbay.craigslist.org/eby/apa/d/emeryville-gated-parking-lap-pool/7085240886.html,"Gated Parking, Lap Pool, Public Transportation, Controlled Access",2795.0,554.0,1.0,emeryville
https://sfbay.craigslist.org/eby/apa/d/hayward-castro-valley-remodeled-2br-2/7085240788.html,"Castro Valley Remodeled 2BR, 2½ BA Townhouse, Washer-Dryer in unit",2400.0,,2.0,hayward / castro valley
https://sfbay.craigslist.org/pen/apa/d/pacifica-linda-mar-rancher/7085240792.html,Linda Mar Rancher,3675.0,,3.0,pacifica
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-bedroom-available-now/7085240771.html,One Bedroom Available Now!,2600.0,,1.0,nob hill
https://sfbay.craigslist.org/pen/apa/d/san-mateo-bright-beautiful-upscale-1br/7085240684.html,"BRIGHT &BEAUTIFUL! Upscale 1BR + LOFT, 20ft ceilings Huge Closet",3769.0,974.0,1.0,foster city
https://sfbay.craigslist.org/sby/apa/d/sunnyvale-lowest-price-available-easy/7085240687.html,Lowest Price Available! Easy and Quick Approval! Call Today!,2302.0,620.0,1.0,sunnyvale
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-the-brannan-luxury-2br/7083204426.html,The Brannan | Luxury 2BR/2BA With Bridge & City Views |,5688.0,,2.0,soma / south beach
https://sfbay.craigslist.org/sby/apa/d/san-jose-huge-2x2-in-the-perfect/7085240199.html,"Huge 2x2 in the Perfect Location! Lucky's, CVS, Starbucks, and a Park!",2917.0,925.0,2.0,santa clara
https://sfbay.craigslist.org/pen/apa/d/millbrae-remodeled-two-bedroom-unit/7073726911.html,Remodeled Two Bedroom Unit,2800.0,,2.0,san bruno
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-open-house-new-2br-1ba/7085230299.html,"OPEN HOUSE - New 2BR/1BA-Extensive Backyard, Deck & Stunning Views",3600.0,1200.0,2.0,glen park
https://sfbay.craigslist.org/nby/apa/d/napa-unfurnished-studio-can-be-furnished/7085240012.html,Unfurnished studio can be furnished,1600.0,485.0,1.0,napa county
https://sfbay.craigslist.org/eby/apa/d/san-ramon-2-bedroom-with-washer-dryer/7085239910.html,2 Bedroom With Washer/ Dryer In Unit & FREE Utilities!,2520.0,901.0,2.0,danville / san ramon
https://sfbay.craigslist.org/eby/apa/d/dublin-new-reduced-price-apply-online/7080553478.html,NEW REDUCED PRICE!! APPLY ONLINE TODAY!! OR CALL FOR MORE INFO!!,2435.0,952.0,1.0,dublin / pleasanton / livermore
https://sfbay.craigslist.org/sby/apa/d/san-jose-be-the-first-to-live-here/7085239820.html,Be The First to Live Here- Final 1X1- Top Floor! Two Months Free!,2810.0,700.0,1.0,san jose downtown
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-one-rincon-2br-2ba-with/7081915345.html,"ONE RINCON 2BR/2BA With City View|OPEN HOUSE 2/29, 1-2PM",5588.0,1238.0,2.0,soma / south beach
https://sfbay.craigslist.org/sfc/apa/d/atherton-immaculate-furnished-3br-25ba/7081916775.html,Immaculate Furnished 3BR/2.5BA Home in Prime West Atherton Avail Now!,13000.0,2320.0,3.0,west atherton
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-light-filled/7082581531.html,"TOP FLOOR, light filled, 1000sqft,  2 bed in boutique building!",3850.0,1000.0,2.0,lower pac hts
https://sfbay.craigslist.org/sfc/apa/d/1400-private-rm-not-share-for-rent/7081391487.html,$1400 Private Rm/Not Share for Rent Include Laundry&Bike Storage-UCSF,1400.0,,1.0,sunset / parkside
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-spacious-light-filled-1/7082588357.html,"Spacious, light filled, 1 bed with parking!",3295.0,,1.0,inner richmond
https://sfbay.craigslist.org/sfc/apa/d/san-francisco-large-sunny-2-bed-steps/7082703299.html,"LARGE, SUNNY, 2 BED, STEPS FROM GOLDEN GATE PARK, WITH PARKING!",3200.0,,2.0,richmond / seacliff
